NPLV,dur_1_AR_sum,dur_30_AR_sum,dur_1_CO_sum,dur_30_CO_sum,dur_1_CO2_sum,dur_30_CO2_sum,dur_1_H2_sum,dur_30_H2_sum,dur_1_N2_sum,dur_30_N2_sum,dur_1_O2_sum,dur_30_O2_sum,dur_1_V_sum,dur_30_V_sum,dur_1_O2_pressure_mean,dur_1_tf1_mean,dur_1_T_mean,dur_1_V_mean,dur_30_O2_pressure_mean,dur_30_tf1_mean,dur_30_T_mean,dur_30_V_mean,dur_all_AR_sum,dur_all_CO_sum,dur_all_CO2_sum,dur_all_H2_sum,dur_all_N2_sum,dur_all_O2_sum,dur_all_O2_pressure_sum,dur_all_O2_pressure_mean,dur_all_tf1_sum,dur_all_tf1_mean,dur_all_T_sum,dur_all_T_mean,dur_all_V_sum,dur_all_V_mean,O2_pressure_max,tf1_max,T_max,AR_last,CO2_last,N2_last,O2_pressure_last,tf1_last,T_last,V_last,V_diff,O2_pressure_diff,tf1_diff,tf2_diff,T_diff,Time_diff,dur_1_sum,dur_30_sum,dur_all_sum,pol_diff,time_diff,pol_end,Уголь ТО_sum,Уголь ТО_op_count,ФЛЮМАГ_sum,ФЛЮМАГ_op_count,Флюс ФОМИ_sum,Флюс ФОМИ_op_count,изв отсев_sum,изв отсев_op_count,изв_ЦОИ_sum,изв_ЦОИ_op_count,plavka_NMZ,plavka_STFUT,plavka_ST_FURM,plavka_TIPE_GOL,seconds_of_plavka,plavka_NAPR_ZAD_МНЛЗ,plavka_NAPR_ZAD_МНЛС,plavka_TIPE_FUR_цилиндрическая,O2_sum,NOP_count,long_proces,Завалка лома_duration,Нагрев лома_duration,Заливка чугуна_duration,Продувка_duration,VES_x,T,SI,MN,S,P,CR,NI,CU,V,TI,VES_y,NML_25КШ,NML_К   ,NML_КП  ,NML_КШС8,NML_ЛЧ  ,NML_О   ,NML_ОК  ,NML_СК  ,NML_У2КШ,VDL_4,VDL_8,VDL_13,VDL_20,VDL_23,VDL_48,VDL_49,VDL_61,VDL_63
511027,60.3333322207133,1341.7247934870425,77.73694919955012,48564.46378351125,638.6638728960078,26885.220778369698,2.8033403291645027,682.378871737573,4674.0375196385085,93867.15245366195,547.2666676839193,7062.293679170469,12649444.203125,374043473.109375,15.590765119430225,22.01436117901928,128.03240636189778,210824.0700520833,15.332798917350864,21.668831780544934,517.0235336473253,207801.9295052084,3128.114757560939,55240.623780343034,40693.050753352596,912.3250392012536,235478.4193222533,46081.48609475963,58741.99693321372,15.210252960438563,84556.81025364673,21.89456505790956,1385635.954403305,358.7871451070184,800576631.40625,207295.86520099686,15.78414249420166,22.864982837031786,861.4583129882812,0.997520815084378,9.904279591395113,78.05702726611533,15.588071980162294,22.038214957195787,130.20834350585938,208277.78125,779.46875,0.09327999560418833,-0.8267678798360016,-0.1472476220601422,-68.40275573730472,3862.0,12317.97172774869,219710.0293193717,729018.5,-0.12564397905759206,3100.0,7.95,2500.0,4.0,2980.0,1.0,10.0,1.0,0.0,0.0,20160,9,14,1990,39,0,3863,0,0,1,1741.0,9,3863.0,86.0,792.0,226.0,1194.0,0.29141720296906315,0.7478546382613862,0.72,0.34,0.01,0.103,0.02,0.01,0.02,0.101,0.13,-3.4795775114399508,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
511028,61.58479564553328,1390.6890574530792,38.621754743622645,38040.75347182639,403.16097434380623,23255.635899032506,0.0,674.2700002402067,4720.203056352499,102326.03221840352,876.7907059406981,13316.990624958577,12756961.703125,375150932.59375,15.81681621869405,22.480086626569165,117.31771004994712,212616.02838541663,15.370689778942866,21.75438160719125,470.17505808300456,208417.18477430558,2336.614634242057,56717.76574651957,35032.36434224208,1343.8687390796267,176123.11508555379,29677.438707943482,46422.56496373837,15.290699922179966,66484.68955861617,21.89877785198161,1377447.221759796,453.70461849795663,629761840.015625,207431.43610527832,15.73350715637207,23.11920928955078,837.1527709960938,1.0094193098333413,6.495357017298894,77.4388696851677,15.400752067565918,22.10647964477539,118.05554962158205,206939.765625,1571.984375,-0.15580818610276914,-0.24900977093240684,-2.2136984361490235,-265.6250228881836,3036.0,12223.256383533091,289089.53569567483,927667.5,0.04016675351745702,4958.0,4.15,2940.0,3.0,2970.0,1.0,10.0,1.0,0.0,0.0,19160,12,40,1991,40,0,3035,0,1,1,1897.0,11,3035.0,106.0,720.0,254.0,1125.0,0.3025727305005182,0.2680213025574962,0.7,0.35,0.011,0.102,0.02,0.01,0.03,0.098,0.12,-0.7096218552248748,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
511029,58.961000859737396,1427.534881037679,30.734384424874342,31370.741331835507,284.35915165464286,20609.443457990263,1.3522168025007393,604.5845402692228,4758.70927508124,109569.04653483722,966.1439961433408,14867.429889453691,13078417.515625,376201266.34375,14.008005412419633,22.220128713938042,127.45949172973631,217973.62526041668,14.351336825922328,21.441101606254367,443.28309660109284,209000.70352430554,2582.0422319309823,52110.43683068557,34739.1386482518,1965.1609036374246,201190.63471178364,34122.944582458185,48611.94002958808,14.766688951879734,71165.32959917752,21.617657836931205,1362345.3334783255,413.83515597762016,687853312.109375,208946.93563468254,15.78414249420166,22.395830154418945,830.2083740234375,0.9621475534360916,4.3921673192179265,78.1421690316036,13.744213104248047,21.881687757897982,127.43054962158205,211913.6875,-2929.0625,-2.0326967239379883,0.13900267089859494,-1.2061058757750978,-47.916664123535135,3292.0,12259.9378238342,245653.2150259068,768004.0,0.08253886010362699,3496.0,6.85,2960.0,4.0,2940.0,1.0,0.0,0.0,0.0,0.0,13020,7,40,1992,41,0,3291,0,1,1,1847.0,11,3291.0,250.0,720.0,297.0,1185.0,0.4587501159408889,0.14806296863152368,0.32,0.32,0.018000000000000002,0.087,0.02,0.01,0.02,0.095,0.087,0.5462101303903206,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
511030,62.829998254776,1312.4739903238142,34.769999563694,48118.23253367052,579.5,25857.09858827755,0.0,1093.4500580693673,4621.3601303100595,91920.24654285432,801.5400209426881,10229.581922677358,12658548.03125,375801099.984375,14.747179047266645,22.618409640573944,137.30902735392252,210975.8005208333,13.58942980368932,21.979452591593308,528.7491330803765,208778.3888802084,2234.879823808023,54470.04292866447,32361.589522648832,1552.144639308838,167415.08803008113,30054.46885209741,40042.43336725235,13.77448688243975,63866.020282606056,21.96973521933473,1308386.9809112549,450.0815207813054,604076914.328125,207800.7961225061,15.07523250579834,22.540510177612305,854.1666870117188,1.0299999713897705,9.5,75.76000213623047,14.460359573364258,22.25292658138518,137.15278625488278,205255.03125,-2131.703125,0.78125,0.07168681385230613,-2.9077274027307816,-203.4722137451172,2907.0,11676.84807562458,257872.16205266712,819180.0,-0.0582174206617152,4120.0,6.49,2940.0,4.0,2950.0,1.0,10.0,1.0,0.0,0.0,20140,9,58,1993,42,0,2909,0,0,1,2788.0,11,2909.0,145.0,726.0,256.0,1163.0,0.3695058956892485,0.2280351912488387,0.84,0.36,0.01,0.112,0.02,0.01,0.04,0.09,0.12,-0.4157037309319567,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
511031,59.15999889373779,1357.144686000312,30.159998893737804,45287.327948947386,258.099988937378,30858.001165139653,0.0,563.64593932972,4507.179946899414,94217.58895492557,945.3999557495116,6318.332370353782,12158914.984375,374812503.375,14.319299570719402,21.422367307223148,137.37309579395114,202648.58307291663,14.801679901488033,21.908482869374875,479.361510042463,208229.16854166667,2493.892199798877,59279.12061221532,42135.136879304315,867.6173666862571,181979.00818712046,28131.51062816541,47500.39089428287,14.913780500559769,69731.48769098766,21.893716700467085,1258869.6803458687,395.2495071729572,660927802.203125,207512.65375294347,15.740739822387695,22.540510177612305,858.3333740234375,1.0199999809265137,4.449999809265137,77.70999908447266,14.829282760620115,22.158256182043253,141.31944274902344,206491.859375,-2008.078125,-0.1374416351318377,-0.1739606389041377,-0.013951420864213304,34.72222137451172,3185.0,12177.042098840757,275724.14093959733,896436.5,-0.009176327028676212,4480.0,5.19,3230.0,5.0,2960.0,1.0,0.0,0.0,0.0,0.0,17570,14,0,1994,43,0,3185,0,0,1,2735.0,11,3185.0,338.0,716.0,251.0,1206.0,0.3583503681577934,0.9877713061133312,0.67,0.35,0.01,0.104,0.02,0.01,0.03,0.087,0.11,-1.4934035200059894,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
511032,62.829998254776,1400.0649688839915,32.940001308918,43379.77504809294,453.229989528656,21623.39493215457,0.0,937.5849989075214,4677.480018615724,98512.2749414444,874.1299953460692,12864.089927541092,12864503.046875,374086297.921875,15.789809846878052,23.060807843738125,129.35763918558757,214408.38411458328,15.29068316012922,22.18554554759829,474.30922075483534,207825.7210677084,2335.5943050192463,56625.31370617187,29615.74978261725,1314.2871999663885,170832.3721169671,32502.648695079486,45096.334013804335,15.235247977636602,65115.94154392796,21.998628899975664,1205032.4015279585,407.1055410567427,614230316.140625,207510.24193940035,15.8203125,22.6851806640625,849.6527709960938,1.0299999713897705,7.429999828338622,76.68000030517578,15.523727416992188,22.6851806640625,129.16667175292972,213003.203125,-1300.140625,-0.02410551257063709,0.8194522068337022,0.9743265544131321,13.955381677505839,2960.0,11727.27689030884,274690.33599574014,926410.0,0.040756123535675925,4940.0,5.3,2940.0,10.0,3390.0,2.0,0.0,0.0,0.0,0.0,16250,11,26,1995,44,0,2960,1,0,1,2983.0,12,2960.0,103.0,722.0,284.0,1188.0,0.4587501159408889,-0.2517981444550513,0.61,0.34,0.01,0.106,0.02,0.01,0.03,0.094,0.11,-1.0480730286530835,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
511033,65.880002617836,1328.5200273692608,71.97999680042267,54300.74996995926,737.4900093078612,30822.110130310062,3.6599999181926246,830.2999964691701,4817.780204772949,87101.67225265503,403.21000814437866,4552.2240696386525,12841287.984375,377415314.6875,15.7791885916392,23.004812947557397,145.46296208699542,214021.46640625,15.273810807422356,22.24397239296001,566.292149175008,209675.17482638886,3854.177989782246,57497.516890155566,46889.13409867619,943.4292321890877,282676.6768999039,46079.60122590435,67495.46989740661,15.2428793806248,97148.51278950773,21.939591867549165,1433882.838344169,323.821779210517,922812229.625,208403.84589543813,15.690104484558105,22.6851806640625,826.3888549804688,1.0800000429153442,12.09000015258789,78.9800033569336,15.51649284362793,22.61895341788773,143.05555725097656,214087.21875,5254.484375,-0.000222602257363036,-0.06622724617476905,-3.5851588608116245,-182.9861297607422,4428.0,12129.818675352875,212540.1281216069,727647.5,0.10412595005428882,3054.0,7.78,2830.0,9.0,2880.0,1.0,0.0,0.0,0.0,0.0,12690,11,26,1996,45,0,4429,1,0,1,2110.0,10,4429.0,1806.0,890.0,257.0,1216.0,0.4029724782836137,0.02810463470555116,0.51,0.34,0.009000000000000001,0.102,0.02,0.01,0.03,0.086,0.096,-1.320615289361062,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
511034,62.068325181935464,1447.4783674380524,49.09703551212386,40857.097002908384,482.1986797469474,24749.278999151556,4.620525917987881,730.7205235017642,4665.769538913549,102417.14875796872,536.5338874682409,8502.862422875605,12137170.28125,377348172.234375,15.010772707279079,21.840973284773444,128.1452495574951,202286.17135416667,15.35997845828942,21.625388065184694,492.00009857362227,209637.87346354168,2434.867663802452,50149.21571026457,33227.412527153225,936.8792189538824,179545.15065909774,28275.64895778616,45480.70671569448,15.35472880340799,64223.836855555535,21.682591781078845,1253734.3788409063,423.2729165566869,623428933.953125,210475.66980186533,15.870949745178224,22.59837913513184,849.3055419921875,1.0705201861842366,8.214429905450585,80.39930521874838,15.52696834299869,22.589728304064426,133.33332824707028,207498.3125,-668.28125,0.0177081653863862,0.0187508651968038,-4.743819220255812,-259.0277862548828,2962.0,11923.00092378753,288062.80923787534,980014.0,-0.18826789838337188,5504.0,7.54,2160.0,3.0,2900.0,1.0,0.0,0.0,0.0,0.0,11180,9,58,1997,46,0,2963,0,0,1,2068.0,11,2963.0,162.0,800.0,277.0,1179.0,0.3806614232207035,0.9077990834960162,0.39,0.33,0.012,0.105,0.02,0.01,0.02,0.08900000000000001,0.084,-0.005999678887283034,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
511035,63.43999767303466,1366.7999662458894,104.920001745224,48076.22003364564,977.220027923584,31752.550347328182,4.8799998909235,938.1599964369087,4665.280204772949,92845.90268516539,284.8700046539306,3945.5350592955947,12785970.25,376319273.5,15.752288427988686,23.092608296076456,128.74421424865722,213099.50416666668,15.296264107492235,22.122454654291182,540.0558450529311,209066.26305555555,3097.378491431768,54561.39431706817,39932.105467094574,1146.0920218103138,231326.5990729155,44926.18249373901,57887.07217629456,15.322147214477114,83245.17210330973,22.034190604369964,1365756.93991008,361.5026309979037,788172889.078125,208621.72818372818,15.747974395751953,22.743059158325195,860.0693969726562,1.0399999618530271,16.020000457763672,76.4800033569336,15.487557411193848,22.691719245910644,126.7361068725586,210818.5,1211.28125,-0.2521453148717665,0.3467498001500644,-0.05818545774340224,-24.65277862548828,3778.0,11703.597056762439,255290.48913805184,834604.0,0.002214435879468013,4044.0,6.95,2900.0,4.0,2880.0,1.0,1310.0,1.0,0.0,0.0,10760,8,58,1998,47,0,3777,0,0,1,2264.0,9,3777.0,232.0,752.0,264.0,1195.0,0.3806614232207035,-0.3717564783810239,0.4,0.32,0.011,0.103,0.02,0.01,0.02,0.084,0.075,-0.7185284650519328,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0
511036,57.23000168800355,1221.3500185906887,141.6000056266785,54255.05007600784,1069.0800495147703,34287.720558166504,4.13000001758337,953.7000018917024,4545.950180053711,87036.45210838318,82.00999915599823,1023.8449937924744,12277151.171875,376423642.3125,15.304054197700903,21.862315927176446,139.49652786254882,204619.18619791663,15.297359517487385,21.930130272016527,580.5267179361979,209124.24572916672,2935.5402532904536,56453.012819490345,47821.244645257015,1038.6501360128022,222038.02429328093,32597.02861140701,56027.82357982817,15.291436566546984,79788.06564825504,21.77621879046262,1350844.0798081292,368.68015278606146,767448489.203125,209456.465393866,15.84201431274414,22.503472900390626,830.5555419921875,0.9700000286102296,18.1200008392334,77.05000305175781,15.558434338938268,22.251193842558468,140.9722137451172,205930.59375,-2124.78125,0.03470692194608027,-0.2522790578321583,-1.4944216784308928,-123.61109924316406,3664.0,12069.388444444443,236520.1084444445,763393.5,0.034293333333334175,3424.0,8.65,3290.0,5.0,1970.0,1.0,2780.0,1.0,0.0,0.0,13470,10,58,1999,48,0,3664,0,0,1,2056.0,9,3664.0,492.0,710.0,282.0,1178.0,0.8045714694159954,0.6278963043354137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146978072935775,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
511037,55.51000159978866,1220.0600163936615,242.170001745224,49702.250010967255,1409.1000232696535,38443.350271224976,6.709999963641168,1068.419999539852,4386.510223388672,87863.60284996033,0.0,32.05096203547258,12849235.9375,377703259.90625,15.84749898910522,22.36286453863687,151.03009338378902,214153.93229166663,14.901604129403985,21.826014790182384,577.9615318591779,209835.1443923611,1998.2623200407024,55288.48969220313,45036.24198407701,1491.0165339269774,152344.6130000365,15764.891678029511,41200.31451403527,15.020165699611836,60567.6944995333,22.080821910147037,1325493.083861718,483.22751872465113,574393826.8125,209403.50959259926,15.704572677612305,22.97454071044922,824.3055419921875,0.9100000262260436,23.10000038146973,71.91000366210938,15.58882999420166,21.99109179780289,148.26388549804688,209938.265625,883.96875,0.09403800964355467,-0.7482316745797668,-0.9123786050219884,21.87499237060547,2743.0,11687.247087676267,266391.6155732679,871230.0,0.10328632740649946,4432.0,9.28,3280.0,5.0,2540.0,1.0,1440.0,1.0,0.0,0.0,12940,8,58,2000,49,0,2744,0,0,1,1893.0,11,2744.0,92.0,718.0,288.0,1175.0,0.3918169507521586,0.3479935251748112,0.28,0.32,0.009000000000000001,0.093,0.02,0.01,0.02,0.073,0.063,0.6441828384879599,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
511038,55.44000053405762,1259.0400050580502,109.76000213623048,53239.58990222216,960.959991455078,32875.569920539856,2.800000041723252,2046.5850010402496,4356.240051269531,86642.89067077638,114.79999732971191,1732.9039675865854,11934132.03125,374270075.09375,14.542752770447425,20.650750618670358,132.6870361061614,198902.20052083328,15.167644833321823,22.29321558995593,572.244049187231,207927.81949652766,2897.240255929991,54132.699319472566,41362.98965850822,2067.7050009351224,220111.5184173584,42613.49834096256,55969.918359780946,15.26729906158782,82334.10065301324,22.458838148667006,1285022.292259793,350.52435686300964,765471383.3125,208802.88688284234,15.776909828186035,23.177080154418945,836.8056030273438,0.9900000095367432,17.15999984741211,77.79000091552734,15.580645294503233,22.123351843960318,141.1535931037454,210378.84375,992.609375,0.08585330994512752,0.10715246653953514,0.0682839754611102,13.723043482163362,3666.0,12416.075570032574,275586.25798045605,856148.0,0.11188925081433254,4228.0,6.93,1490.0,4.0,2890.0,1.0,940.0,4.0,0.0,0.0,13230,13,14,2001,50,0,3666,0,0,1,2113.0,9,3666.0,161.0,748.0,188.0,1163.0,0.3248837855634283,0.6678824156440712,0.42,0.36,0.013,0.095,0.02,0.01,0.02,0.08199999999999999,0.087,0.13116211244941206,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
511039,59.40000057220459,1268.8400046229362,115.19999742507936,52629.51992351562,677.3999977111816,29419.92995755747,7.19999983906746,1085.6599963381886,4809.600219726562,90183.13232040404,330.6000137329102,4137.890148926526,12466195.78125,377839136.140625,15.589553928375244,22.353954982297353,142.66203575134278,207769.9296875,15.221848220613268,22.315116733639684,574.3371268590291,209910.6311892361,2665.7250318825245,53354.279921825975,37223.42490818165,1102.1599964797497,206227.25263595575,32456.60040478781,51284.39260581334,15.322495549989045,74271.65565311216,22.190515582047254,1329924.015377045,397.3480774953823,705547309.796875,210799.91329455483,15.726272583007812,22.59837913513184,825.0,0.9900000095367432,11.289999961853027,80.16000366210938,15.581597328186035,22.3937101867383,142.36111450195312,209386.234375,110.578125,0.10127258300781072,0.33818051188654863,0.19465222448095787,21.18055725097656,3347.0,11574.331503841931,271868.5905598244,909044.5,-0.13739297475301804,4784.0,8.64,2990.0,2.0,2810.0,2.0,1060.0,1.0,0.0,0.0,13900,5,9,2002,51,0,3348,1,0,1,1980.0,10,3348.0,133.0,752.0,236.0,1145.0,0.42528353334652375,0.06809074601420867,0.49,0.4,0.009000000000000001,0.109,0.02,0.01,0.02,0.092,0.11,-0.8610342222848628,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
511040,53.530931008416545,1301.9399963617325,8.131120483696346,49608.86214215533,95.6570628293078,25376.74028289877,3.2011764362892685,1128.2599981278179,4927.490586673512,90155.49098396304,912.6583586515384,10302.824196282958,12555311.96875,375359742.96875,15.300383488337195,21.850043744318302,128.9384036311397,209255.19947916668,15.149149761362686,21.525840675818504,536.789651762409,208533.1905381945,2104.481338764836,53442.255639647614,30183.491496099665,1370.0717058370751,156043.02671335952,27031.49564489895,41483.671542113225,15.201052232361018,58918.959197772965,21.58994474084755,1157955.4014163548,424.3149144068724,569583640.1875,208715.14847471606,15.639467239379885,22.164350509643555,809.7222290039062,0.6800000071525574,0.009999999776482582,96.62000274658205,14.53993034362793,21.83034490054475,129.16667175292972,212676.9375,5067.09375,-0.9404873121769076,0.09624751501348427,-0.09122467057910197,41.66667175292972,2729.0,12431.139013452916,287927.0751121076,907677.0,-0.33682174887892424,4672.0,9.22,2360.0,6.0,2410.0,6.0,980.0,1.0,0.0,0.0,13900,12,9,2003,52,0,2729,1,0,1,3209.0,12,2729.0,194.0,740.0,205.0,1110.0,0.5033722260667091,-0.21181203314639385,0.34,0.36,0.012,0.096,0.02,0.01,0.02,0.07,0.062,0.0474399800750657,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
511041,61.19999885559082,1293.532784897089,60.59999942779541,55792.725249781084,492.60000228881836,25708.59659334332,4.799999892711639,1568.8129478924652,4784.493186073676,86969.9599153466,596.3999748229979,7588.072516062685,12975179.375,381469793.015625,15.488771942275488,20.959306226496686,137.0381973775228,216252.98958333328,15.194585548341859,21.029193948033726,549.7416240624322,211927.6627864584,2684.9617663717736,56144.27565643402,30814.583641880938,1586.4427056022766,200076.82311886628,38713.83216731573,50908.580442899474,15.306247878201887,69523.74542825606,20.90311047151415,1211751.4169151306,364.3269443521138,701646007.75,210957.9097263981,15.769675254821776,21.527780532836914,844.0972290039062,1.0199999809265137,8.210000038146973,79.74777405106154,15.4877039197125,20.95771186372154,137.5,214303.34375,6359.265625,-0.03602349727968779,-0.07946967430441633,-0.0008380564918191169,-18.40277099609375,3326.0,12432.209302325578,264307.9782445611,824051.5,0.4142235558889721,3792.0,9.59,3010.0,10.0,2920.0,3.0,900.0,1.0,0.0,0.0,14000,15,9,2004,53,0,3326,1,0,1,2662.0,10,3326.0,196.0,986.0,187.0,1131.0,0.3583503681577934,0.7878407495700437,0.5,0.4,0.009000000000000001,0.113,0.02,0.01,0.03,0.086,0.083,0.581836569698553,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
511042,62.39999771118163,1327.4449706077576,36.60000085830689,51891.97003482841,434.39998626708984,23383.67485180032,0.0,1200.3949960619213,4627.799835205078,90297.18913459778,838.2000160217284,10953.94105012173,12608598.171875,377774621.875,15.487919807434082,21.65348694596736,120.5960642496745,210143.30286458333,15.25534453921848,21.127936604181702,508.71641022576233,209874.7899305556,2208.9178707242013,56596.71659010043,28817.19065385505,1325.6915293133366,161288.86045690163,30042.77538403439,42980.11660234134,15.251993116515735,58952.54619694965,20.91999510182741,1179049.7292143356,418.39947807463994,597462457.390625,212016.4859441536,15.73350715637207,21.73031997680664,843.75,1.0399999618530271,7.239999771118164,77.12999725341797,15.487557411193848,21.635405052079463,119.44444274902344,208055.375,-10207.96875,-0.02893543243408203,0.7401780762879859,0.7080560130890383,16.319442749023438,2818.0,12333.939070830158,257287.30921553692,791064.0,-0.0551637471439439,3764.0,10.25,3080.0,7.0,2930.0,1.0,960.0,1.0,0.0,0.0,16060,9,9,2005,54,0,2817,1,0,1,2957.0,12,2817.0,129.0,736.0,291.0,1141.0,0.481061171003799,1.5075907531258788,0.5,0.37,0.01,0.102,0.02,0.01,0.03,0.094,0.094,-0.8521276124578047,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
511044,63.43096261441689,1284.2963183866686,33.539591043396705,53685.20223085502,275.62074371561874,23195.704960383253,3.658547404258612,1210.7143349395444,4907.120726118321,89240.40048966078,816.601131693976,10041.860306673847,13271329.71875,378939650.6875,15.954425518068616,21.260730546446602,141.1545166015625,221188.82864583333,15.260661821750634,20.952776651477144,550.2946851883587,210522.02815972228,1929.7824108290024,53886.75249449922,27121.303406235194,1215.3459138988733,141937.77660956138,24360.41741857212,38665.377679655365,15.288800980488475,52931.22033933588,20.929703574272786,1172505.4332017165,463.6241333340121,533795270.765625,211069.69978870108,15.84201431274414,21.81712913513184,815.9722290039062,1.038709239193345,4.5047299623267385,80.48316816333508,15.689826972344342,20.89119911193848,138.88888549804688,216773.484375,6835.21875,0.20226956115049435,-0.0920477445545096,-0.7765294472449611,-151.38888549804688,2529.0,11649.425503355706,284397.9288590604,986255.5,0.07286800894854563,5620.0,10.36,3300.0,10.0,2930.0,2.0,0.0,0.0,0.0,0.0,8090,5,9,2007,56,0,2530,1,0,1,2331.0,10,2530.0,81.0,752.0,244.0,1154.0,0.2802616754376081,-0.8116037027762564,0.18,0.27,0.024,0.085,0.02,0.01,0.02,0.085,0.041,-0.2821045835260849,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
511045,62.21999883651733,1258.4401857601058,29.279999345541004,51711.033094718776,470.31000232696533,24871.660250073954,0.0,1364.591427777543,4678.6998138427725,89001.05518886467,859.4900093078612,9914.385814545423,12977957.734375,378040696.84375,15.760868075362634,21.192850551181603,140.09548797607422,216299.29557291663,15.217737521766207,20.339672000622162,536.4225489044188,210022.6093576389,1991.288717885896,57337.28060971204,29767.103119342162,1943.1491638256632,151244.37722939198,26507.74597593504,41308.55801326975,15.220544588529751,55681.03534128828,20.51622525471197,1197058.8855894334,441.06812291430856,572476665.34375,210934.65930130804,15.71180534362793,21.151620864868164,812.1527709960938,1.0199999809265137,7.710000038146973,76.69999694824219,15.494647718902328,20.86224297565904,135.76388549804688,211366.796875,-546.890625,-0.02184512472560129,-0.2850320602087244,-0.08543189851806332,39.78071706497688,2714.0,12026.193473193473,274620.1794871795,872730.0,0.13330419580419495,4528.0,9.75,3980.0,5.0,2510.0,3.0,1770.0,1.0,0.0,0.0,18630,20,31,2008,57,0,2715,0,1,1,4185.0,11,2715.0,86.0,738.0,237.0,1101.0,0.3583503681577934,-1.2914370384801463,0.29,0.38,0.009000000000000001,0.092,0.02,0.01,0.02,0.091,0.079,-1.2707382743295366,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
511046,61.19999885559082,1527.912476927042,18.600000143051147,23020.4122802458,172.19999313354492,26981.68733151793,0.0,601.8344502998111,4710.0,114000.58491719287,1037.4000549316409,12162.429651559669,12956819.84375,381613847.90625,15.484905656178794,20.366611246723497,106.38310317993164,215946.99739583328,15.27052438518736,20.287270072344754,345.1878860261705,212007.69328125,2644.334212664255,62331.22242553211,44942.49926366624,1971.4743346519688,194896.19386717203,29385.623470457114,51666.490724668045,15.227377166126747,69543.57907117053,20.496191886581357,1320865.4932694207,389.29133311801377,712554653.78125,210007.26607169173,15.704572677612305,21.006940841674805,838.888916015625,1.0199999809265137,2.869999885559082,78.5,15.494791984558105,20.380203098926724,104.16666412353516,216986.9375,2251.953125,0.05063724517822088,-0.4580827568600796,-0.31559020526137616,20.833328247070312,3393.0,11910.149518874907,253038.28053293852,803955.5,-0.2861732050333079,3828.0,8.96,3710.0,6.0,970.0,2.0,3080.0,4.0,0.0,0.0,15470,18,31,2009,58,0,3393,0,1,1,4188.0,12,3393.0,165.0,736.0,186.0,1131.0,0.4587501159408889,-2.211117598579269,0.65,0.37,0.006999999999999999,0.092,0.02,0.01,0.02,0.095,0.12,-0.4246103407590148,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
511047,62.829998254776,1244.636232584715,45.140000581741326,51920.15882078722,566.0799837112428,26221.08569118419,7.319999836385251,1537.6586188029755,4858.650093078613,90214.87214021906,559.3700046539306,7446.715258670822,12832022.859375,375497083.640625,15.734230566024781,21.185806281055765,141.05111214487175,213867.04765625,15.226506107762509,20.744015833186385,558.108147643463,208609.4909114584,1943.73983992815,52140.591335330115,28429.58068488557,1541.5434509484796,147251.84684838486,24273.847800037747,39349.88772317478,15.251894466346815,53353.38294114132,20.679605791140045,1163803.172395807,451.0865009286074,544670056.71875,211112.4250847868,15.740739822387695,21.151620864868164,809.0277709960938,1.0299999713897705,9.279999732971193,79.6500015258789,15.473090171813965,20.84142316643089,137.57144478975871,213111.859375,-8936.6875,-0.021701812744140625,0.18451290899882267,-4.218361987418067,-161.38689871610066,2580.0,12699.788235294116,263060.2,791373.0,0.2848235294117645,3678.0,10.22,1950.0,6.0,970.0,1.0,2650.0,3.0,0.0,0.0,11490,10,58,2010,59,0,2580,0,0,1,2165.0,9,2580.0,224.0,744.0,217.0,1132.0,0.3583503681577934,0.02810463470555116,0.35,0.3,0.022,0.099,0.03,0.01,0.02,0.095,0.061,-0.5314896586837122,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
